domain_len,sld_len,subdomain_len,label_count,max_label_len,avg_label_len,total_label_ratio,per_label_ratio,digit_ratio,upper_ratio,hyphen_ratio,alpha_ratio,sld_digit_ratio,sld_alpha_ratio,entropy_full,entropy_sld,entropy_subdomain,bigram_entropy_sld,trigram_entropy_sld,bigram_entropy_full,consonant_vowel_ratio,longest_consonant_run,has_meaningful_word,unique_char_ratio,is_common_tld,is_suspicious_tld,tld_len,has_subdomain,subdomain_count,has_digits,numeric_percentage
22.0,18.0,0.0,2.0,18.0,10.5,0.08695652173913043,0.2857142857142857,0.23809523808390023,0.0,0.0,0.7619047618684808,0.2777777777623457,0.7222222221820987,3.7849418274376427,3.6835423624332306,0.0,4.087462841250339,4.0,4.321928094887363,5.49999999725,4.0,0.0,0.7777777777345679,1.0,1.0,3.0,0.0,0.0,1.0,0.2272727272623967
28.0,24.0,0.0,2.0,24.0,13.5,0.11067193675889328,0.38095238095238093,0.0,0.0,0.0,0.999999999962963,0.0,0.9999999999583333,3.2636037056267866,3.177694271103767,0.0,4.1429146733542535,4.3685225277282065,4.257756064128517,0.9999999999166667,2.0,0.0,0.4583333333142361,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11.0,7.0,0.0,2.0,7.0,5.0,0.043478260869565216,0.1111111111111111,0.0,0.0,0.0,0.9999999999,0.0,0.9999999998571428,2.9219280948873623,2.521640636343318,0.0,2.584962500721156,2.321928094887362,3.169925001442312,1.3333333328888888,2.0,0.0,0.8571428570204082,1.0,0.0,3.0,0.0,0.0,0.0,0.0
17.0,13.0,0.0,2.0,13.0,8.0,0.06719367588932806,0.20634920634920634,0.0,0.0,0.0,0.9999999999375,0.0,0.9999999999230769,3.327819531114783,3.0850551027564768,0.0,3.584962500721156,3.4594316186372973,3.906890595608519,3.3333333322222223,4.0,0.0,0.6923076922544379,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,4.0,9.0,3.0,9.0,5.333333333333333,0.07114624505928854,0.14285714285714285,0.0,0.0,0.0,0.9999999999375,0.0,0.99999999975,3.25,1.5,2.5032583347756456,1.584962500721156,1.0,3.906890595608519,3999999999.9999995,4.0,0.0,0.7499999998125,1.0,0.0,3.0,1.0,1.0,0.0,0.0
15.0,11.0,0.0,2.0,11.0,7.0,0.05928853754940711,0.1746031746031746,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999999090909,3.3787834934861753,3.2776134368191157,0.0,3.3219280948873626,3.169925001442312,3.7004397181410926,4.49999999775,7.0,0.0,0.9090909090082645,1.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,2.0,9.0,3.0,9.0,4.666666666666667,0.06324110671936758,0.14285714285714285,0.0,0.0,0.0,0.9999999999285715,0.0,0.9999999995,3.3787834934861753,1.0,2.5032583347756456,-0.0,0.0,3.7004397181410926,0.9999999989999999,1.0,0.0,0.9999999995,1.0,0.0,3.0,1.0,1.0,0.0,0.0
12.0,9.0,0.0,2.0,9.0,5.5,0.04743083003952569,0.14285714285714285,0.0,0.0,0.0,0.9999999999090909,0.0,0.9999999998888889,3.2776134368191157,3.169925001442312,0.0,3.0,2.8073549220576037,3.3219280948873626,7.999999991999999,6.0,0.0,0.9999999998888889,1.0,0.0,2.0,0.0,0.0,0.0,0.0
21.0,17.0,0.0,2.0,17.0,10.0,0.08300395256916997,0.2698412698412698,0.0,0.0,0.0,0.99999999995,0.0,0.9999999999411765,3.141446071165522,3.101881223476018,0.0,3.75,3.773557262275186,3.8924071185928764,1.124999999859375,3.0,0.0,0.588235294083045,1.0,0.0,3.0,0.0,0.0,0.0,0.0
24.0,20.0,0.0,2.0,20.0,11.5,0.09486166007905138,0.31746031746031744,0.0,0.0,0.0,0.9999999999565218,0.0,0.99999999995,3.4144413036949723,3.3464393446710154,0.0,4.142664355548848,4.169925001442312,4.277613436819116,2.3333333329444446,6.0,0.0,0.5499999999725,1.0,0.0,3.0,0.0,0.0,0.0,0.0
20.0,16.0,0.0,2.0,16.0,9.5,0.07905138339920949,0.25396825396825395,0.0,0.0,0.0,0.9999999999473684,0.0,0.9999999999375,2.945038697540245,2.75,0.0,3.906890595608519,3.807354922057604,4.169925001442312,4.3333333318888885,5.0,0.0,0.49999999996875,1.0,0.0,3.0,0.0,0.0,0.0,0.0
18.0,14.0,0.0,2.0,14.0,8.5,0.07114624505928854,0.2222222222222222,0.0,0.0,0.0,0.9999999999411765,0.0,0.9999999999285715,3.572469458770135,3.1820058147602133,0.0,3.7004397181410926,3.584962500721156,4.0,12.999999986999999,9.0,0.0,0.7142857142346939,1.0,0.0,3.0,0.0,0.0,0.0,0.0
41.0,37.0,0.0,2.0,37.0,20.0,0.16205533596837945,0.5873015873015873,0.24999999999375003,0.0,0.0,0.7499999999812501,0.2702702702629657,0.7297297297100074,4.503055907333276,4.465945933079573,0.0,5.169925001442311,5.1292830169449655,5.285402218862248,7.999999997333333,11.0,0.0,0.6486486486311177,1.0,1.0,3.0,0.0,0.0,1.0,0.2439024390184414
22.0,18.0,0.0,2.0,18.0,10.5,0.08695652173913043,0.2857142857142857,0.23809523808390023,0.0,0.0,0.7619047618684808,0.2777777777623457,0.7222222221820987,4.011365041826379,3.7254805569978675,0.0,4.087462841250339,4.0,4.321928094887363,13000000000.0,4.0,0.0,0.7777777777345679,1.0,0.0,3.0,0.0,0.0,1.0,0.2272727272623967
23.0,19.0,0.0,2.0,19.0,11.0,0.09090909090909091,0.30158730158730157,0.0,0.0,0.0,0.9999999999545455,0.0,0.9999999999473684,3.6635327548042547,3.431623565847431,0.0,4.169925001442312,4.087462841250339,4.392317422778761,19000000000.0,19.0,0.0,0.63157894733518,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,7.0,0.0,2.0,7.0,5.5,0.04743083003952569,0.1111111111111111,0.0,0.0,0.0,0.9999999999090909,0.0,0.9999999998571428,3.095795255000934,2.8073549220576037,0.0,2.584962500721156,2.321928094887362,3.3219280948873626,2.49999999875,3.0,0.0,0.9999999998571428,1.0,0.0,4.0,0.0,0.0,0.0,0.0
18.0,14.0,0.0,2.0,14.0,8.5,0.07114624505928854,0.2222222222222222,0.0,0.0,0.0,0.9999999999411765,0.0,0.9999999999285715,3.7345216647797512,3.521640636343318,0.0,3.7004397181410926,3.584962500721156,4.0,3.666666665444444,5.0,0.0,0.8571428570816326,1.0,0.0,3.0,0.0,0.0,0.0,0.0
